"Entrez id",SysID,"Chromosome location","Gene type","Gene symbol","Gene group","Gene description","Super go",Hpsd,"Flybase id","Gene name","Orthology determination","Wing phenotype overview","Neuronal phenotype overview","Inheritance pattern","Inheritance type","Main class ","Accompanying phenotype","Limited confidence criterion","Sysid yes no","Disease subtype","Disease type","Omim disease","Haploinsufficiency yes no","Clinical synopsis"
2891,SysID_1354,4q32.1,protein-coding,GRIA2,"Current primary ID genes","glutamate receptor, ionotropic, AMPA 2",,1,,,,,,"Mendelian autosomal",dominant,"2, 5, 8b","(B), E, G, H, L2, P",0,1,"Developmental Disorder","Developmental Disorder",,0,"1 patient with deletion of GLRB and GRIA2: ID; 28 patients: ID, autism spectrum disorder, developmental regression, Rett syndrome like features, seizures, developmental and epileptic encephalopathy, ataxia, breathing anomalies, 4/28 progressive microcephaly, MRI anomalies: progressive brain (mainly cerebellar) atrophy, white matter anomalies"
5455,SysID_1361,2q12.1,protein-coding,POU3F3,"Current primary ID genes","POU class 3 homeobox 3",,0,,,,,,"Mendelian autosomal",dominant,5,"(E), H, L2, P, T",0,1,"SNIJDERS BLOK-FISHER SYNDROME; SNIBFIS","SNIJDERS BLOK-FISHER SYNDROME",618604,0,"1 patient with deletion of two genes and ID; plus 1 patient with de novo inframe deletion and ID; plus 19 individuals: variable developmental delay and ID, speech impariment, facial dysmorphism, MRI anomalies; hypotonia, sleeping problems, vision problems in 53%, autism spectrum disorder in 37%, epilepsy in 11%"
10735,SysID_1367,Xq25,protein-coding,STAG2,"Current primary ID genes","stromal antigen 2",,0,,,,,,"Mendelian X-linked","not sure",4,"A, B, P, U, Uc, (V)",1,1,"NEURODEVELOPMENTAL DISORDER, X-LINKED, WITH CRANIOFACIAL ABNORMALITIES; NEDXCF","NEURODEVELOPMENTAL DISORDER, X-LINKED, WITH CRANIOFACIAL ABNORMALITIES",301022,0,"missense in males: mild to moderate cognitive delay, failure to thrive, growth retardation, behavioural noamlies, microcephaly; LOF in females: cognitive delay, failure to thrive, growth retardation, microephaly, behavioural anomalies, dysmorphism, skeletal anomalies; 1 nonsense in male fetus: hydrocephalus, hypoplastic heart, cleft palate and lip"
5977,SysID_1368,11q13,protein-coding,DPF2,"Current primary ID genes","D4, zinc and double PHD fingers family 2",,0,,,,,,"Mendelian autosomal",dominant,4,"A, O, P, U, V",0,1,"Coffin-Siris syndrome","COFFIN-SIRIS SYNDROME",,0,"8 patients: mild to moderate global developmental delay and ID, coarse facial features, hypoplastic finger and toenails, short stature, several with behavioural anomalies, constipation, cardiac anomalies"
55898,SysID_1369,15q26.1,protein-coding,UNC45A,"Current primary ID genes","unc-45 myosin chaperone A",,0,,,,,,"Mendelian autosomal",recessive,8a,"A, H, O, U",1,1,"intellectual disability","MENTAL RETARDATION",0,0,"4 affected from 3 families: cholestasis, congenital diarrhea, impaired
hearing, and bone fragility, failure to thrive, short stature, mild developmental delay and ID in 2 siblings"
4714,SysID_1370,10q24.31,protein-coding,NDUFB8,"Current primary ID genes","NADH dehydrogenase (ubiquinone) 1 beta subcomplex, 8, 19kDa",,1,,,,,,"Mendelian autosomal",recessive,8b,"A, C, G, H, L2, M, Q",1,1,"MITOCHONDRIAL COMPLEX I DEFICIENCY, NUCLEAR TYPE 32; MC1DN32","MITOCHONDRIAL COMPLEX I DEFICIENCY",618252,0,"2 affected from 2 families: encephalocardiomyopathy, muscular hypotonia, cardiac hypertrophy, respiratory failure, failure to thrive, and developmental delay, elevated blood lactate; complex I deficiency, progressive MRI changes"
10695,SysID_1372,6p21.1,protein-coding,CNPY3,"Current primary ID genes","canopy FGF signaling regulator 3",,0,,,,,,"Mendelian autosomal",recessive,1,"E, H, L1",1,1,"EPILEPTIC ENCEPHALOPATHY, EARLY INFANTILE, 60; EIEE60","EPILEPTIC ENCEPHALOPATHY, EARLY INFANTILE",617929,0,"3 individuals from 2 families: hippocampal malrotation, intractable seizures, hypsarrhythmia in EEG, West syndrome, markedly delayed development, spastic quadri or diplegia"
998,SysID_1373,1p36.1,protein-coding,CDC42,"Current primary ID genes","cell division cycle 42",,1,,,,,,"Mendelian autosomal",dominant,2,"A, B, E, H, J, K, L1, R, V",0,1,"TAKENOUCHI-KOSAKI SYNDROME; TKS","TAKENOUCHI-KOSAKI SYNDROME",616737,0,"several individuals with missense variants: commonly short stature and microcephaly, facial dysmorphism, immunological and hematological anomalies, ID, normal cognition in some, seizures in 4/14, MRI anomalies, endocrine anomalies, skeletal, cardiac and lymphatic anomalies, recurrent infections, platelet anomalies"
2530,SysID_1374,14q24.3,protein-coding,FUT8,"Current primary ID genes","fucosyltransferase 8 (alpha (1,6) fucosyltransferase)",,0,,,,,,"Mendelian autosomal",recessive,2,"A, B, E, H, U",1,1,"CONGENITAL DISORDER OF GLYCOSYLATION WITH DEFECTIVE FUCOSYLATION; CDGF","CONGENITAL DISORDER OF GLYCOSYLATION WITH DEFECTIVE FUCOSYLATION",618005,0,"3 unrelated individuals: IUGR, severe developmental and growth delay, shortened limbs, respiratory complications, dysmorphism, microcephaly, seizures, hypotonia, short stature"
2893,SysID_1375,11q22,protein-coding,GRIA4,"Current primary ID genes","glutamate receptor, ionotropic, AMPA 4",,1,,,,,,"Mendelian autosomal",dominant,5,"E, H, P",1,1,"NEURODEVELOPMENTAL DISORDER WITH OR WITHOUT SEIZURES AND GAIT ABNORMALITIES; NEDSGA","NEURODEVELOPMENTAL DISORDER WITH OR WITHOUT SEIZURES AND GAIT ABNORMALITIES",617864,0,"5 individuals: mild to severe ID, poor or absent speech, seizures, neurological and behavioural, anomalies"
55154,SysID_1377,1q22,protein-coding,MSTO1,"Current primary ID genes","misato 1, mitochondrial distribution and morphology regulator",,0,,,,,,"Mendelian autosomal",recessive,5,"H, L2, Q",1,1,"MYOPATHY, MITOCHONDRIAL, AND ATAXIA; MMYAT","MYOPATHY, MITOCHONDRIAL, AND ATAXIA",617675,0,"3 affected from 2 families: mitochondrial myopathy, ataxia, delayed development, poor growth, neurological anomalies, crebellar hypoplasia, increased CK, skeletal anomalies, thick hair, ear anomalies, possible mild ID in 2/3; plus 2 brothers with cerebellar atrophy, ataxia, ID and myopathy"
2555,SysID_1378,4p12,protein-coding,GABRA2,"Current primary ID genes","gamma-aminobutyric acid (GABA) A receptor, alpha 2",,0,,,,,,"Mendelian autosomal",dominant,2,"(B), E, H, (L2)",1,1,"EPILEPTIC ENCEPHALOPATHY, EARLY INFANTILE, 78; EIEE78","EPILEPTIC ENCEPHALOPATHY, EARLY INFANTILE",618557,0,"6 individuals: moderate to profound ID, hypotonia, autism spectrum disorder, severe and early onset seizures,movement anomalies, 2/5 microcephaly, 2/5 MRI anomalies"
57176,SysID_1379,6p21.33,protein-coding,VARS2,"Current primary ID genes","valyl-tRNA synthetase 2, mitochondrial",,0,,,,,,"Mendelian autosomal",recessive,8b,"A, B, E, H, L2",1,1,"COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 20; COXPD20","COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY",615917,0,"3 unrelated affected: delay or ID, ataxia, speech impairment, epilepsy, short stature, microcephaly, 1x MRI anomalies, 1x progressive ophthalmoplegia"
9698,SysID_1381,1p35.2,protein-coding,PUM1,"Current primary ID genes","pumilio RNA-binding family member 1",,0,,,,,,"Mendelian autosomal",dominant,5,"E, H",1,1,"SPINOCEREBELLAR ATAXIA 47; SCA47","SPINOCEREBELLAR ATAXIA ",617931,0,"several larger deletions plus 2 de novo missense: early onset ataxia, ID, spasticity, 1/2 seizures; 1 particular missense variant with inherited ataxia without ID"
23476,SysID_1384,19p13.1,protein-coding,BRD4,"Current primary ID genes","bromodomain containing 4",,0,,,,,,"Mendelian autosomal",dominant,4,"B, V",1,1,"intellectual disability","MENTAL RETARDATION",0,0,"several larger deletions, 3 de novo mutations: Cornelia de Lange like, developmental delay or ID, 2/3 microcephaly, low normal height, facial dysmorphism, 2/3 heart defect, 1/3 cleft lip"
91875,SysID_1389,14q11.2,protein-coding,TTC5,"Current primary ID genes","tetratricopeptide repeat domain 5",,0,,,,,,"Mendelian autosomal",recessive,2,"A, B, (H), (L2)",1,1,"intellectual disability","MENTAL RETARDATION",0,0,"3 affected from 2 families: severe ID, 1/3 hypotonia, 2/3 short stature, microcephaly, 1/3 MRI anomalies"
84900,SysID_1390,12q24.22,protein-coding,RNFT2,"Current primary ID genes","ring finger protein, transmembrane 2",,0,,,,,,"Mendelian autosomal",recessive,5,(P),1,1,"intellectual disability","MENTAL RETARDATION",0,0,"same missense variant in 5 affected from 2 families: mild to profound ID, 1x psychotic and 1x aggressive behaviour, 1x epilepsy, microcephaly and short stature"
3685,SysID_1391,2q31-q32,protein-coding,ITGAV,"Current primary ID genes","integrin, alpha V",,0,,,,,,"Mendelian autosomal",recessive,6,(B),1,1,"intellectual disability","MENTAL RETARDATION",0,0,"6 affected from 2 families: slurred speech, mild to severe ID, 2x microcephaly"
3652,SysID_1392,1p34-p32,protein-coding,IPP,"Current primary ID genes","intracisternal A particle-promoted polypeptide",,0,,,,,,"Mendelian autosomal",recessive,6,,1,1,"intellectual disability and schizophrenia","intellectual disability and schizophrenia",,0,"6 affected from 2 families: moderate ID, 1x seizures, 2x aggressive behaviour, slurred speech, 2x short stature, 1x microcephaly"
20,SysID_1393,9q34,protein-coding,ABCA2,"Current primary ID genes","ATP-binding cassette, sub-family A (ABC1), member 2",,0,,,,,,"Mendelian autosomal",recessive,5,"(A), B, E",1,1,"intellectual disability","MENTAL RETARDATION",0,0,"3 affected from 1 family: ID, epilepsy, microcephaly, plus 2 unrelated patients developmental delay and epilepsy, 1/2 short stature and microcephaly"
1025,SysID_1403,9q34.1,protein-coding,CDK9,"Current primary ID genes","cyclin-dependent kinase 9",,0,,,,,,"Mendelian autosomal",recessive,4,"A, E, L2, (T), U, V, W, X",1,1,"intellectual disability","MENTAL RETARDATION",0,0,"3 affected from 1 family: moderate ID, short stature; plus identical missense  variant in 3 unrelated patients developmental delay, epilepsy, MRI anomalies and multiple congenital anomalies; 2x choanal atresia; 1x glaucoma"
1496,SysID_1406,2p12-p11.1,protein-coding,CTNNA2,"Current primary ID genes","catenin (cadherin-associated protein), alpha 2",,1,,,,,,"Mendelian autosomal",recessive,1,"B, E, H, L1, P",0,1,"CORTICAL DYSPLASIA, COMPLEX, WITH OTHER BRAIN MALFORMATIONS 9; CDCBM9","CORTICAL DYSPLASIA, COMPLEX, WITH OTHER BRAIN MALFORMATIONS ",618174,0,"9 affected from 4 families: severe neurodevelopmental delay (no ambulation, no speech), acquired microcephaly, hypotonic cerebral palsy, intractable seizures, autistic features, MRI anomalies: pachygyria, corpus callosum hypogenesis, cerebellar hypoplasia;  plus 1 patient with de novo variant"
8567,SysID_1425,11p11.2,protein-coding,MADD,"Current primary ID genes","MAP-kinase activating death domain",,1,,,,,,"Mendelian autosomal",recessive,6,"(A), (F), P",1,1,"intellectual disability","MENTAL RETARDATION",0,0,"nonsense variant in 2 affected from 1 family: mild to moderate ID, macrocephaly; plus 2 unrelated patients: global developmental or speech delay, poor eye contact, 1x autism, 1x failure to thrive"
84461,SysID_1428,17p13,protein-coding,NEURL4,"Current primary ID genes","neuralized E3 ubiquitin protein ligase 4",,0,,,,,,"Mendelian autosomal",recessive,5,B,1,1,"intellectual disability","MENTAL RETARDATION",0,0,"fs variant in 3 affected from 1 family: moderate to severe ID, microcephaly; plus stop variant in 1 patient with moderate ID and microcephaly"
84628,SysID_1433,9q34,protein-coding,NTNG2,"Current primary ID genes","netrin G2",,0,,,,,,"Mendelian autosomal",recessive,5,"(B), (E), H, (L2), P, (T)",0,1,"Developmental Disorder","Developmental Disorder",,0,"missense variant in 2 affected from 1 family: severe ID, plus 16 individuals from 7 families: global developmental delay, severe to profound ID, muscle weakness, autistic features, behavioral anomalies, variable dysmorphism, 5x seizures, 7xMRI anomalies 5x microcephaly, 4x ophthalmologic features, GI symptoms in all"
5422,SysID_1438,Xp22.1-p21.3,protein-coding,POLA1,"Current primary ID genes","polymerase (DNA directed), alpha 1, catalytic subunit",,0,,,,,,"Mendelian X-linked","not sure",5,"A, B, K, L2, P",0,1,"Developmental Disorder","Developmental Disorder",,0,"missense variant in 3 affected; plus 5 families: mild to moderate intellectual disability, proportionate short stature, microcephaly, hypogonadism, some behavioural anomalies, some childhood hypotonia, some unspecific MRI anomalies"
5422,SysID_1438,Xp22.1-p21.3,protein-coding,POLA1,"Current primary ID genes","polymerase (DNA directed), alpha 1, catalytic subunit",,0,,,,,,"Mendelian X-linked","not sure",,,0,0,"PIGMENTARY DISORDER, RETICULATE, WITH SYSTEMIC MANIFESTATIONS, X-LINKED; PDR","PIGMENTARY DISORDER, RETICULATE, WITH SYSTEMIC MANIFESTATIONS",301220,0,
163786,SysID_1443,1p21.2,protein-coding,SASS6,"Current primary ID genes","SAS-6 centriolar assembly protein",,0,,,,,,"Mendelian autosomal",recessive,,,0,1,"MICROCEPHALY 14, PRIMARY, AUTOSOMAL RECESSIVE; MCPH14","MICROCEPHALY, PRIMARY, AUTOSOMAL RECESSIVE",616402,0,"missense variants in 2 families; 4 affected with severe ID, aggressive behaviour, severe microcephaly, 2/4 seizures, MRI anomalies; plus 4 affected: severe ID, aggressive behaviour, 2/4 seizures, no microcephaly"
57679,SysID_1459,2q33.1,protein-coding,ALS2,"Current primary ID genes","amyotrophic lateral sclerosis 2 (juvenile)",,0,,,,,,"Mendelian autosomal",recessive,5,"(B), (L2)",1,1,"intellectual disability","MENTAL RETARDATION",0,0,"missense variant in 3 affected from 1 family: mild ID, spasticity; splice variant in 4 affected from 1 family: severe ID, 3/4 short stature, 2/4: periventricular leukencephalopathy, cortical cerebellar atrophy"
57679,SysID_1459,2q33.1,protein-coding,ALS2,"Current primary ID genes","amyotrophic lateral sclerosis 2 (juvenile)",,0,,,,,,"Mendelian autosomal",recessive,,,0,0,"AMYOTROPHIC LATERAL SCLEROSIS 2, JUVENILE; ALS2","AMYOTROPHIC LATERAL SCLEROSIS ",205100,0,
57679,SysID_1459,2q33.1,protein-coding,ALS2,"Current primary ID genes","amyotrophic lateral sclerosis 2 (juvenile)",,0,,,,,,"Mendelian autosomal",recessive,,,0,0,"PRIMARY LATERAL SCLEROSIS, JUVENILE; PLSJ","PRIMARY LATERAL SCLEROSIS",606353,0,
57679,SysID_1459,2q33.1,protein-coding,ALS2,"Current primary ID genes","amyotrophic lateral sclerosis 2 (juvenile)",,0,,,,,,"Mendelian autosomal",recessive,,,0,0,"SPASTIC PARALYSIS, INFANTILE-ONSET ASCENDING; IAHSP","SPASTIC PARALYSIS, INFANTILE-ONSET ASCENDING",607225,0,
55975,SysID_1460,7p15.3,protein-coding,KLHL7,"Current primary ID genes","kelch-like family member 7",,0,,,,,,"Mendelian autosomal",recessive,8a,"B, C, (E), H, O, Q, T, U, (V), (W)",1,1,"CRISPONI/COLD-INDUCED SWEATING SYNDROME 3; CISS3","CRISPONI/COLD-INDUCED SWEATING SYNDROME",617055,0,"5 affected from 4 families: hyperthermia, paroxysmal muscle contractions, camptodactyly, joint contractures, lethality in some, retinitis pigmentosa, 1/5 psychomotor retardation; 6 affected from 2 families with a Boring-Opitz-like phenotype: microcephaly, dysmorphism, exophthalmos, nevus flammeus of the glabella, joint contractures, MRI anomalies, lethal in some, developmental delay, ID, seizures, neurological anomalies, variable organ and skeletal anomalies"
55975,SysID_1460,7p15.3,protein-coding,KLHL7,"Current primary ID genes","kelch-like family member 7",,0,,,,,,"Mendelian autosomal",dominant,,,0,0,"RETINITIS PIGMENTOSA 42; RP42","RETINITIS PIGMENTOSA",612943,0,
84894,SysID_1461,15q24.3,protein-coding,LINGO1,"Current primary ID genes","leucine rich repeat and Ig domain containing 1",,1,,,,,,"Mendelian autosomal",recessive,2,"B, P",1,1,"MENTAL RETARDATION, AUTOSOMAL RECESSIVE 64; MRT64","MENTAL RETARDATION, AUTOSOMAL RECESSIVE",618103,0,"5 affected from 2 families: severe ID, aggressive behaviour, speech and motor delay, microcephaly"
6328,SysID_1463,2q24,protein-coding,SCN3A,"Current primary ID genes","sodium channel, voltage gated, type III alpha subunit",,0,,,,,,"Mendelian autosomal",dominant,5,E,0,1,"EPILEPSY, FAMILIAL FOCAL, WITH VARIABLE FOCI 4; FFEVF4","EPILEPSY, FAMILIAL FOCAL, WITH VARIABLE FOCI",617938,0,"focal epilesy, sometimes secondary generalization, mild developmental and cognitive deficits in some"
6328,SysID_1463,2q24,protein-coding,SCN3A,"Current primary ID genes","sodium channel, voltage gated, type III alpha subunit",,0,,,,,,"Mendelian autosomal",dominant,1,"E, H, L1",1,1,"EPILEPTIC ENCEPHALOPATHY, EARLY INFANTILE, 62; EIEE62","EPILEPTIC ENCEPHALOPATHY, EARLY INFANTILE",617938,0,"4 patients: refractory, early-onset epilepsy, severe to profound ID, 2x polymicrogyria, MRI anomalies, microcephaly, hypotonia, spastic tetraparesis"
54676,SysID_1464,6p21,protein-coding,GTPBP2,"Current primary ID genes","GTP binding protein 2",,0,,,,,,"Mendelian autosomal",recessive,5,"B, E, H, L2, P, T, U",1,1,"JABERI-ELAHI SYNDROME; JABELS","JABERI-ELAHI SYNDROME; JABELS",617988,0,"7 affected from 4 families: moderate to severe ID, behavioural anomalies, ataxia, dysmetria, tremor, dystonia, spasticity etc., seizures, microcephaly, visual impairment (1x optic atrophy, 2x retinal anomalies), motor neuronopathy, kyphoscoliosis, pectus carinatum,  MRI: brain atrophy, corpus callosum anomalies"
26999,SysID_1466,5q33.3,protein-coding,CYFIP2,"Current primary ID genes","cytoplasmic FMR1 interacting protein 2",,1,,,,,,"Mendelian autosomal",dominant,2,"B, E, H, L2",1,1,"EPILEPTIC ENCEPHALOPATHY, EARLY INFANTILE, 65; EIEE65","EPILEPTIC ENCEPHALOPATHY, EARLY INFANTILE",618008,0,"4 patients: early onset seizures, profound developmental delay, hypotonia, spasticity, pyramidal signs, absent interaction, 3/4 progressive microcephaly, MRI: cerebral and cerebellar atrophy; plus 12 patients: epilepsy, ID, muscular hypotonia"
57731,SysID_1471,19q13.13,protein-coding,SPTBN4,"Current primary ID genes","spectrin, beta, non-erythrocytic 4",,1,,,,,,"Mendelian autosomal",recessive,2,"H, Q",0,1,"MYOPATHY, CONGENITAL, WITH NEUROPATHY AND DEAFNESS; CMND","MYOPATHY, CONGENITAL, WITH NEUROPATHY AND DEAFNESS; CMND",617519,0,"6 individiuals: congenital hypotonia, profound intellectual disability, motor axonal and auditory neuropathy; 1x deafness"
5393,SysID_1472,4q27,protein-coding,EXOSC9,"Current primary ID genes","exosome component 9",,0,,,,,,"Mendelian autosomal",recessive,8b,"C, G, H, L2, Q",1,1,"PONTOCEREBELLAR HYPOPLASIA, TYPE 1D; PCH1D","PONTOCEREBELLAR HYPOPLASIA",618065,0,"several affected: cerebellar atrophy, severe, progressive muscle weakness, 1 died, 1 severe developmental delay, variable other anomalies"
6095,SysID_1473,15q22.2,protein-coding,RORA,"Current primary ID genes","RAR-related orphan receptor A",,0,,,,,,"Mendelian autosomal",dominant,5,"E, H, L2, P",0,1,"INTELLECTUAL DEVELOPMENTAL DISORDER WITH OR WITHOUT EPILEPSY OR CEREBELLAR ATAXIA; IDDECA","INTELLECTUAL DEVELOPMENTAL DISORDER WITH OR WITHOUT EPILEPSY OR CEREBELLAR ATAXIA",618060,0,"16 individuals from 13 families: variable neurodevelopmental delay and ID, autistic features, cerebellar ataxia, epilepsy. 3/9: cerebellar atrophy in MRI (gene disruptive: ID, autistic features; toxic: ID, ataxia, cerebellar atrophy)"
9512,SysID_1474,7q22.1,protein-coding,PMPCB,"Current primary ID genes","peptidase (mitochondrial processing) beta",,0,,,,,,"Mendelian autosomal",recessive,8b,"B, C, E, G, H, M, T",1,1,"MULTIPLE MITOCHONDRIAL DYSFUNCTIONS SYNDROME 6; MMDS6","MULTIPLE MITOCHONDRIAL DYSFUNCTIONS SYNDROME",617954,0,"5 individuals from 4 families: neurologic regression in first year of life, seizures, microcephaly, optic atrophy,  hypotonia, ID, ataxia, dystonia, spasticity, lethality in some, intermittendly increased serum lactate"
2058,SysID_1475,1q41,protein-coding,EPRS,"Current primary ID genes","glutamyl-prolyl-tRNA synthetase",,1,,,,,,"Mendelian autosomal",recessive,8b,"G, H, L2, T",1,1,"LEUKODYSTROPHY, HYPOMYELINATING, 15; HLD15","LEUKODYSTROPHY, HYPOMYELINATING",617951,0,"4 affected: delayed motor development or later progressive neurologic and cognitive deterioration, optic atrophy, ataxia, dysarthria, dystonia, spasticity, 2/4 microcephaly, MRI: leukodystrophy, 1x epilepsy"
9969,SysID_1477,17q22-q23,protein-coding,MED13,"Current primary ID genes","mediator complex subunit 13",,0,,,,,,"Mendelian autosomal",dominant,5,"P, T, V",0,1,"intellectual disability","MENTAL RETARDATION",0,0,"13 individuals: mild-borderline developmental delay and/or ID, autistic traits, ADHD, optic nerve anomalies, hypotonia, dysmorphism"
7965,SysID_1478,7p22,protein-coding,AIMP2,"Current primary ID genes","aminoacyl tRNA synthetase complex-interacting multifunctional protein 2",,0,,,,,,"Mendelian autosomal",recessive,2,"A, B, C, E, H, L2, U",1,1,"LEUKODYSTROPHY, HYPOMYELINATING, 17; HLD17","LEUKODYSTROPHY, HYPOMYELINATING",618006,0,"4 affected from 2 families: profound developmental delay, no developmental milestones, severe microcephaly, spasticity, seizures, feeding difficulties, poor growth, kyphoscoliosis, contractures, dysmorphism, MRI anomalies, 2/3 died"
120,SysID_1481,10q25.2,protein-coding,ADD3,"Current primary ID genes","adducin 3 (gamma)",,1,,,,,,"Mendelian autosomal",recessive,5,"B, H, L2, T, U",0,1,"CEREBRAL PALSY, SPASTIC QUADRIPLEGIC, 3; CPSQ3","CEREBRAL PALSY, SPASTIC QUADRIPLEGIC",617008,0,"10 affected from 4 families: intellectual disability, microcephaly, spasticity, cataracts and skeletal defects, MRI anomalies. 1x epilepsy"
51506,SysID_1485,1q23.3,protein-coding,UFC1,"Current primary ID genes","ubiquitin-fold modifier conjugating enzyme 1",,0,,,,,,"Mendelian autosomal",recessive,2,"A, B, E, L2",1,1,"NEURODEVELOPMENTAL DISORDER WITH SPASTICITY AND POOR GROWTH; NEDSG","NEURODEVELOPMENTAL DISORDER WITH SPASTICITY AND POOR GROWTH",618076,0,"8 affected from 4 families: severe early-onset encephalopathy, progressive microcephaly, short stature, low weight, seizures in 4/8, MRI anomalies"
4131,SysID_1486,5q13,protein-coding,MAP1B,"Current primary ID genes","microtubule-associated protein 1B",,1,,,,,,"Mendelian autosomal",dominant,"5, 6, 7","E, L1, L2",1,1,"periventricular heterotopia","PERIVENTRICULAR HETEROTOPIA",,0,"5 individuals, 1 de novo, 1 inherited: periventricualr heterotopia, other MRI anomalies, seizures, 2/5 delay or ID, 1 mild delay; plus a large icelandig pedigree and additional individuals with ID/low IQ and reduced white matter"
4131,SysID_1486,5q13,protein-coding,MAP1B,"Current primary ID genes","microtubule-associated protein 1B",,1,,,,,,"Mendelian autosomal",recessive,,,0,1,"ID and microcephaly","ID and microcephaly",,0,"1 patient: microcephaly, failure to thrive, colitis, mild developmental delay, micrognathia, microcytic anemia"
6909,SysID_1487,17q23.2,protein-coding,TBX2,"Current primary ID genes","T-box 2",,0,,,,,,"Mendelian autosomal",dominant,7,"(A), J, K, U, Ub, V",1,1,"VERTEBRAL ANOMALIES AND VARIABLE ENDOCRINE AND T-CELL DYSFUNCTION; VETD","VERTEBRAL ANOMALIES AND VARIABLE ENDOCRINE AND T-CELL DYSFUNCTION",618223,0,"4 individuals: dysmorphism, cardiac anomalies, 4/4 palatal anomalies, skeletal malformations, immune deficiency, endocrine abnormalities, 2/4 developmental impairment; 2/4 short stature"
5283,SysID_1488,14q24.1,protein-coding,PIGH,"Current primary ID genes","phosphatidylinositol glycan anchor biosynthesis, class H",,0,,,,,,"Mendelian autosomal",recessive,5,"B, E, P",1,1,"GLYCOSYLPHOSPHATIDYLINOSITOL BIOSYNTHESIS DEFECT 17; GPIBD17","GLYCOSYLPHOSPHATIDYLINOSITOL BIOSYNTHESIS DEFECT",618010,0,"two independent affected: epilepsy, developmental delay, behavioural anomalies, 1x microcephaly"
10815,SysID_1497,4p16.3,protein-coding,CPLX1,"Current primary ID genes","complexin 1",,0,,,,,,"Mendelian autosomal",recessive,5,E,1,1,"EPILEPTIC ENCEPHALOPATHY, EARLY INFANTILE, 63; EIEE63","EPILEPTIC ENCEPHALOPATHY, EARLY INFANTILE",617976,0,"5 affected from 3 families: epilepsy, ID, hypotonia, 1x MRI anomalies"
84992,SysID_1498,4q22.1,protein-coding,PIGY,"Current primary ID genes","phosphatidylinositol glycan anchor biosynthesis, class Y",,0,,,,,,"Mendelian autosomal",recessive,"5, 8b","B, C, E",1,1,"HYPERPHOSPHATASIA WITH MENTAL RETARDATION SYNDROME 6; HPMRS6","HYPERPHOSPHATASIA WITH MENTAL RETARDATION SYNDROME",616809,0,"4 affected from 2 families: developmental delay or severe regression, 1 family severe with seizures, poor growth and lethality, 1 family milder with ID and microcephaly"
284098,SysID_1499,17q12,protein-coding,PIGW,"Current primary ID genes","phosphatidylinositol glycan anchor biosynthesis, class W",,0,,,,,,"Mendelian autosomal",recessive,2,"E, (M)",1,1,"GLYCOSYLPHOSPHATIDYLINOSITOL BIOSYNTHESIS DEFECT 11; GPIBD11","GLYCOSYLPHOSPHATIDYLINOSITOL BIOSYNTHESIS DEFECT",616025,0,"3 affected from 2 families: hypotonia, severe developmental delay, seizures, 1x elevated alkaline phosphatase"
9533,SysID_1502,6p21.1,protein-coding,POLR1C,"Current primary ID genes","polymerase (RNA) I polypeptide C, 30kDa",,0,,,,,,"Mendelian autosomal",recessive,5,"H, L2",1,1,"LEUKODYSTROPHY, HYPOMYELINATING, 11; HLD11","LEUKODYSTROPHY, HYPOMYELINATING",616494,0,"8 patients: hypomyelinating leukodystrophy, delayed psychomotor development, neurological symptoms, cerebellar findings"
54664,SysID_1503,7p21.3,protein-coding,TMEM106B,"Current primary ID genes","transmembrane protein 106B",,0,,,,,,"Mendelian autosomal",dominant,5,L2,1,1,"LEUKODYSTROPHY, HYPOMYELINATING, 16; HLD16","LEUKODYSTROPHY, HYPOMYELINATING",617964,0,"recurrent missense in 5 individuals: hypomyelinating leukodystrophy, nystagmus, hypotonia, delayed development, poor feeding, dystonia, ataxic gait, dysarthria, tremor, normal cognition to moderate ID, 1x seizures"
64207,SysID_1507,14q24.3,protein-coding,IRF2BPL,"Current primary ID genes","interferon regulatory factor 2 binding protein-like",,0,,,,,,"Mendelian autosomal",dominant,8b,"E, G, H, L2, T",0,1,"NEURODEVELOPMENTAL DISORDER WITH REGRESSION, ABNORMAL MOVEMENTS, LOSS OF SPEECH, AND SEIZURES; NEDAMSS","NEURODEVELOPMENTAL DISORDER WITH REGRESSION, ABNORMAL MOVEMENTS, LOSS OF SPEECH, AND SEIZURES",618088,0,"18 individuals: few neurodevelopmental delay, most initial normal development with early neurodevelopmental regression, loss of independent walking, loss of language skill, dysphagia, dysarthria, ataxia, movement disorders, seizures, epiletic encephalopathy, ocular anomalies in some, MRI: progressive cerebral and cerebellar atrophy in some"
7156,SysID_1508,17p11.2,protein-coding,TOP3A,"Current primary ID genes","topoisomerase (DNA) III alpha",,0,,,,,,"Mendelian autosomal",recessive,8a,"A, B, (J), Q, S",0,1,"MICROCEPHALY, GROWTH RESTRICTION, AND INCREASED SISTER CHROMATID EXCHANGE 2; MGRISCE2","MICROCEPHALY, GROWTH RESTRICTION, AND INCREASED SISTER CHROMATID EXCHANGE",618097,1,"10 patients from 7 families: IUGR, short stature, microcephaly, café-au-lait spots and dilated cardiomyopathy in some, progeroid features, facial dysmorphism, 4/10 mild developmental delay, 3/10 recurrent infections"
