"Entrez id",SysID,"Chromosome location","Gene type","Gene symbol","Gene group","Gene description","Super go",Hpsd,"Flybase id","Gene name","Orthology determination","Wing phenotype overview","Neuronal phenotype overview","Inheritance pattern","Inheritance type","Main class ","Accompanying phenotype","Limited confidence criterion","Sysid yes no","Disease subtype","Disease type","Omim disease","Haploinsufficiency yes no","Clinical synopsis"
1632,SysID_1575,16p13.3,protein-coding,ECI1,"ID candidate genes","enoyl-CoA delta isomerase 1",,0,,,,,,"Mendelian autosomal",recessive,,,0,1,"Developmental Disorder","Developmental Disorder",,0,"1 patient: motor delay, speech delay, ID, learning disability, hypertonia, dysmyelinating disease"
79760,SysID_1576,19q13.32,protein-coding,GEMIN7,"ID candidate genes","gem (nuclear organelle) associated protein 7",,0,,,,,,"Mendelian autosomal",recessive,,,0,1,"Developmental Disorder","Developmental Disorder",,0,"1 patient: gross motor and speech delay, hypotonia, abnormal movements"
2900,SysID_1577,11q22.3,protein-coding,GRIK4,"ID candidate genes","glutamate receptor, ionotropic, kainate 4",,0,,,,,,"Mendelian autosomal",recessive,,,0,1,"Developmental Disorder","Developmental Disorder",,0,"1 patient: microcephaly, developmental regression"
283987,SysID_1578,17q25.1,protein-coding,HID1,"ID candidate genes","HID1 domain containing",,0,,,,,,"Mendelian autosomal",recessive,,,0,1,"Developmental Disorder","Developmental Disorder",,0,"1 patient: failure to thrive, growth retardation, ID, ACC, hypotonia"
60488,SysID_1579,12p11,protein-coding,MRPS35,"ID candidate genes","mitochondrial ribosomal protein S35",,0,,,,,,"Mendelian autosomal",recessive,,,0,1,"Developmental Disorder","Developmental Disorder",,0,"1 patient: failure to thrive, motor and speech delay, ID, brain atrophy, abnormal skull shape, dysmorphism"
92140,SysID_1580,8q22.1,protein-coding,MTDH,"ID candidate genes",metadherin,,1,,,,,,"Mendelian autosomal",recessive,,,0,1,"Developmental Disorder","Developmental Disorder",,0,"1 patient: short stature, motor and speech delay, ID, regression, autism spectrum disorder"
55707,SysID_1581,1p36.13,protein-coding,NECAP2,"ID candidate genes","NECAP endocytosis associated 2",,0,,,,,,"Mendelian autosomal",recessive,,,0,1,"Developmental Disorder","Developmental Disorder",,0,"1 patient: global developmental delay, cataract"
9651,SysID_1582,1p36.32,protein-coding,PLCH2,"ID candidate genes","phospholipase C, eta 2",,0,,,,,,"Mendelian autosomal",recessive,,,0,1,"Developmental Disorder","Developmental Disorder",,0,"1 patient: failure to thrive, motor and speech delay, autistic features, hypotonia, seizures, white matter changes"
196383,SysID_1583,12q24.31,protein-coding,RILPL2,"ID candidate genes","Rab interacting lysosomal protein-like 2",,0,,,,,,"Mendelian autosomal",recessive,,,0,1,"Developmental Disorder","Developmental Disorder",,0,"1 patient: skeletal dysplasia, speech and motor delay, learning disability, facial dysmorphism"
9919,SysID_1584,9q34.3,protein-coding,SEC16A,"ID candidate genes","SEC16 homolog A, endoplasmic reticulum export factor",,0,,,,,,"Mendelian autosomal",recessive,,,0,1,"Developmental Disorder","Developmental Disorder",,0,"1 patient: microcephaly, motor and speech delay, abnromal nails, short stature"
6477,SysID_1585,16q12.1,protein-coding,SIAH1,"ID candidate genes","siah E3 ubiquitin protein ligase 1",,0,,,,,,"Mendelian autosomal",recessive,,,0,1,"Developmental Disorder","Developmental Disorder",,0,"1 patient: developmental delay, seizures"
22933,SysID_1586,19q13,protein-coding,SIRT2,"ID candidate genes","sirtuin 2",,1,,,,,,"Mendelian autosomal",recessive,,,0,1,"Developmental Disorder","Developmental Disorder",,0,"1 patient: microcephaly, motor and speech delay, learning disability, developmental regression, perventricular leukomalacia"
440044,SysID_1587,11q13.1,protein-coding,SLC22A20,"ID candidate genes","solute carrier family 22, member 20",,0,,,,,,"Mendelian autosomal",recessive,,,0,1,"Developmental Disorder","Developmental Disorder",,0,"1 patient: epilepsy, global developmental delay, ID, stereotypies, dystonia, seizures, spasticity"
6751,SysID_1588,14q13,protein-coding,SSTR1,"ID candidate genes","somatostatin receptor 1",,0,,,,,,"Mendelian autosomal",recessive,,,0,1,"Developmental Disorder","Developmental Disorder",,0,"1 patient: hypotonia, developmental delay"
8674,SysID_1589,1q24-q25,protein-coding,VAMP4,"ID candidate genes","vesicle-associated membrane protein 4",,0,,,,,,"Mendelian autosomal",recessive,,,0,1,"Developmental Disorder","Developmental Disorder",,0,"1 patient: microcephaly, speech delay, ID, cataract"
51028,SysID_1590,13q14.3,protein-coding,VPS36,"ID candidate genes","vacuolar protein sorting 36 homolog (S. cerevisiae)",,0,,,,,,"Mendelian autosomal",recessive,,,0,1,"Developmental Disorder","Developmental Disorder",,0,"1 patient: speech delay, ID"
9706,SysID_1592,17p11.2,protein-coding,ULK2,"ID candidate genes","unc-51 like autophagy activating kinase 2",,0,,,,,,"Mendelian autosomal",recessive,,,0,1,"Developmental Disorder","Developmental Disorder",,0,"2 affected from 1 family: ID, facial dysmorphism, elastic joints, clinodactyly of several fingers"
29979,SysID_1593,9q22|9q21.2-q21.3,protein-coding,UBQLN1,"ID candidate genes","ubiquilin 1",,0,,,,,,"Mendelian autosomal",recessive,,,0,1,"Developmental Disorder","Developmental Disorder",,0,"2 affected from 1 family (lof variant): ID, DD, Arnold Chiari Type 1, hypotonia, strabismus, dolichocephaly, early loss of teeth, irregular teeth, simple and low-posteriorly set ears"
64852,SysID_1594,11q12.2,protein-coding,TUT1,"ID candidate genes","terminal uridylyl transferase 1, U6 snRNA-specific",,0,,,,,,"Mendelian autosomal",recessive,,,0,1,"Developmental Disorder","Developmental Disorder",,0,"1 patient: ID, CCD, cerebellar atrophy, seizures"
9675,SysID_1595,20q11.23,protein-coding,TTI1,"ID candidate genes","TELO2 interacting protein 1",,0,,,,,,"Mendelian autosomal",recessive,,,0,1,"Developmental Disorder","Developmental Disorder",,0,"2 affected from 1 family: ID, microcephaly; plus missense variant in 1 patient with mild ID, microcephaly and epilepsy"
7265,SysID_1596,5q33.3,protein-coding,TTC1,"ID candidate genes","tetratricopeptide repeat domain 1",,0,,,,,,"Mendelian autosomal",recessive,,,0,1,"Developmental Disorder","Developmental Disorder",,0,"1 patient: ID, CCH, cortical dysplasia, microcephaly"
63923,SysID_1597,1q23-q24,protein-coding,TNN,"ID candidate genes","tenascin N",,0,,,,,,"Mendelian autosomal",recessive,,,0,1,"Developmental Disorder","Developmental Disorder",,0,"2 affected from 1 family: ID, microcephaly, progressive course"
6840,SysID_1598,10p11.2,protein-coding,SVIL,"ID candidate genes",supervillin,,0,,,,,,"Mendelian autosomal",recessive,,,0,1,"Developmental Disorder","Developmental Disorder",,0,"1 patient: ID, hypotonia, heterotopia, NTD, pes equinovarus"
23557,SysID_1599,1q21.3,protein-coding,SNAPIN,"ID candidate genes","SNAP-associated protein",,0,,,,,,"Mendelian autosomal",recessive,,,0,1,"Developmental Disorder","Developmental Disorder",,0,"1 patient: ID, microcephaly, cortical atrophy, bulbar and cerebellar hypoplasia, sensorineural polyneuropathy, hypotonia"
26050,SysID_1600,13q31.2,protein-coding,SLITRK5,"ID candidate genes","SLIT and NTRK-like family, member 5",,0,,,,,,"Mendelian autosomal",recessive,,,0,1,"Developmental Disorder","Developmental Disorder",,0,"1 patient: ID, microcephaly, partial CCA, simplified gyral pattern, ichtyosis, bilaterally SN hearing loss"
26050,SysID_1600,13q31.2,protein-coding,SLITRK5,"ID candidate genes","SLIT and NTRK-like family, member 5",,0,,,,,,"Mendelian autosomal",dominant,,,0,1,ASD/AUTISM,ASD/AUTISM,,0,"2 missense variants in autism"
6098,SysID_1602,6q22,protein-coding,ROS1,"ID candidate genes","ROS proto-oncogene 1 , receptor tyrosine kinase",,0,,,,,,"Mendelian autosomal",recessive,,,0,1,"Developmental Disorder","Developmental Disorder",,0,"2 affected from 1 family: ID, coarse face"
54587,SysID_1604,1p36.33,protein-coding,MXRA8,"ID candidate genes","matrix-remodelling associated 8",,0,,,,,,"Mendelian autosomal",recessive,,,0,1,"Developmental Disorder","Developmental Disorder",,0,"1 patient: ID, severe microcephaly, cortical dysplasia-agyria, pachygyria-prominent at frontotemporoparietal region"
9493,SysID_1605,15q23,protein-coding,KIF23,"ID candidate genes","kinesin family member 23",,0,,,,,,"Mendelian autosomal",recessive,,,0,1,"Developmental Disorder","Developmental Disorder",,0,"2 affected from 1 family: ID, microcephaly"
9118,SysID_1606,10q24.33,protein-coding,INA,"ID candidate genes","internexin neuronal intermediate filament protein, alpha",,1,,,,,,"Mendelian autosomal",recessive,,,0,1,"Developmental Disorder","Developmental Disorder",,0,"1 patient: ID, microcephaly, seizures, CP"
3487,SysID_1607,17q21.2,protein-coding,IGFBP4,"ID candidate genes","insulin-like growth factor binding protein 4",,0,,,,,,"Mendelian autosomal",recessive,,,0,1,"Developmental Disorder","Developmental Disorder",,0,"1 patient: ID, microcephaly, cerebral atrophy, Dandy-Walker anomaly, Axonal type sensoryneural polyneuropathy, abnormal EEG"
9931,SysID_1608,17q24.2,protein-coding,HELZ,"ID candidate genes","helicase with zinc finger",,0,,,,,,"Mendelian autosomal",recessive,,,0,1,"Developmental Disorder","Developmental Disorder",,0,"2 affected from 1 family: ID, atrophic posterior CC, microcephaly"
2975,SysID_1609,16p12,protein-coding,GTF3C1,"ID candidate genes","general transcription factor IIIC, polypeptide 1, alpha 220kDa",,0,,,,,,"Mendelian autosomal",recessive,,,0,1,"Developmental Disorder","Developmental Disorder",,0,"1 patient: ID, cerebral atrophy, CCH, strabismus, elevated TSH"
57647,SysID_1610,12q24.31,protein-coding,DHX37,"ID candidate genes","DEAH (Asp-Glu-Ala-His) box polypeptide 37",,0,,,,,,"Mendelian autosomal",recessive,4,"L1, U",1,1,"Developmental Disorder","Developmental Disorder",,0,"2 affected from 2 families: ID, 1x severe microcephaly, 1x CCD and pachygyria; plus 3 affected from three families (homo or comp het missene variants): DD/ID, MRI anomalies, 1/3 seizures, 1/3 ocular anomalies, 1/3 cardiac anomalies, dysmorphism, 2/3 vertebral anomalies"
57647,SysID_1610,12q24.31,protein-coding,DHX37,"ID candidate genes","DEAH (Asp-Glu-Ala-His) box polypeptide 37",,0,,,,,,"Mendelian autosomal",dominant,4,L1,1,1,"Developmental Disorder","Developmental Disorder",,0,"2 individuals with de novo variant: DD or ID, MRI anomalies and variable other anomalies"
51550,SysID_1611,14q32.31,protein-coding,CINP,"ID candidate genes","cyclin-dependent kinase 2 interacting protein",,0,,,,,,"Mendelian autosomal",recessive,,,0,1,"Developmental Disorder","Developmental Disorder",,0,"2 affected from 1 family: ID, microcephaly, epilepsy"
1952,SysID_1612,1p21,protein-coding,CELSR2,"ID candidate genes","cadherin, EGF LAG seven-pass G-type receptor 2",,0,,,,,,"Mendelian autosomal",recessive,,,0,1,"Developmental Disorder","Developmental Disorder",,0,"2 affected from 1 family: ID,DD; plus 1 patient with Joubert syndrome: cortical heterotopia, microphthalmia and growth hormone deficiency"
1002,SysID_1613,20q13.3,protein-coding,CDH4,"ID candidate genes","cadherin 4, type 1, R-cadherin (retinal)",,1,,,,,,"Mendelian autosomal",recessive,,,0,1,"Developmental Disorder","Developmental Disorder",,0,"1 patient: ID, frontoparietal cortical atrophy, CCH, microcephaly, seizures, strabismus, scoliosis, pectus excavatum, osteoporosis"
84915,SysID_1614,12q24.11,protein-coding,FAM222A,"ID candidate genes","family with sequence similarity 222, member A",,0,,,,,,"Mendelian autosomal",recessive,,,0,1,"Developmental Disorder","Developmental Disorder",,0,"2 patients from 1 family: ID, microcephaly, cerebellar atrophy, ataxia"
460,SysID_1615,1q25.2,protein-coding,ASTN1,"ID candidate genes","astrotactin 1",,0,,,,,,"Mendelian autosomal",recessive,,,0,1,"Developmental Disorder","Developmental Disorder",,0,"2 affected from 1 family: ID, partial CCA (posterior part)"
9070,SysID_1616,8p11.2,protein-coding,ASH2L,"ID candidate genes","ash2 (absent, small, or homeotic)-like (Drosophila)",,0,,,,,,"Mendelian autosomal",recessive,,,0,1,"Developmental Disorder","Developmental Disorder",,0,"2 affected from 1 family: ID, DD"
57584,SysID_1617,10p12.1|10p12.3,protein-coding,ARHGAP21,"ID candidate genes","Rho GTPase activating protein 21",,1,,,,,,"Mendelian autosomal",recessive,,,0,1,"Developmental Disorder","Developmental Disorder",,0,"1 patient: ID, cortical atrophy, CCH, colpocephaly, seizures"
79841,SysID_1618,11p11.2,protein-coding,AGBL2,"ID candidate genes","ATP/GTP binding protein-like 2",,0,,,,,,"Mendelian autosomal",recessive,,,0,1,"Developmental Disorder","Developmental Disorder",,0,"1 patient: ID, cortical atrophy, CCH, seizures, hyperintensity in deep white matter involving setrum semiovale"
23090,SysID_1619,16q12,protein-coding,ZNF423,"ID candidate genes","zinc finger protein 423",,0,,,,,,"Mendelian autosomal","not sure",,,0,1,"NEPHRONOPHTHISIS 14; NPHP14",NEPHRONOPHTHISIS,614844,0,"2 sibs with ciliopathy ; 1 affected: Macrocephaly, extended subarachnoid spaces, thin corpus callosum, hypopigmented fundus ;plus 2 patients with heterozygous variant and Joubert syndrome"
8912,SysID_1620,16p13.3,protein-coding,CACNA1H,"ID candidate genes","calcium channel, voltage-dependent, T type, alpha 1H subunit",,0,,,,,,"Mendelian autosomal",recessive,,,0,1,"Developmental Disorder","Developmental Disorder",,0,"4 affected from 1 family: Intellectual diability, microcephaly, cortical atrophy; 2 affected from 1 family: ptosis and facial dysmorphism"
8912,SysID_1620,16p13.3,protein-coding,CACNA1H,"ID candidate genes","calcium channel, voltage-dependent, T type, alpha 1H subunit",,0,,,,,,"Mendelian autosomal",dominant,,,0,0,"HYPERALDOSTERONISM, FAMILIAL, TYPE IV; HALD4",HYPERALDOSTERONISM,617027,0,
26278,SysID_1621,13q12,protein-coding,SACS,"ID candidate genes","sacsin molecular chaperone",,1,,,,,,"Mendelian autosomal",recessive,,,0,1,"SPASTIC ATAXIA, CHARLEVOIX-SAGUENAY TYPE; SACS","SPASTIC ATAXIA, CHARLEVOIX-SAGUENAY TYPE",270550,0,"cerebellar ataxia with usually unaffected cognition, 1 family with ID, cerebellar ataxia; plus 1 adult with mild ID"
25871,SysID_1622,3q13.2,protein-coding,C3orf17,"ID candidate genes","chromosome 3 open reading frame 17",,0,,,,,,"Mendelian autosomal",recessive,,,0,1,"skeletal dysplasia","skeletal dysplasia",,0,"2 affected from 1 family: macrocephaly, facial dysmorphism, hypotonia, skeletal dysplasia; no info on ID"
8618,SysID_1623,3p14.2,protein-coding,CADPS,"ID candidate genes","Ca++-dependent secretion activator",,1,,,,,,"Mendelian autosomal",recessive,,,0,1,"Developmental Disorder","Developmental Disorder",,0,"2 affected from 1 family: global developmental delay, epilepsy, hypoglycemia, facial dysmorphism including cleft palate"
23331,SysID_1626,22q12.1,protein-coding,TTC28,"ID candidate genes","tetratricopeptide repeat domain 28",,0,,,,,,"Mendelian autosomal",recessive,,,0,1,"Developmental Disorder","Developmental Disorder",,0,"2 affected from 1 family: mild developmental delay, joint laxity, recurrent fractures and subluxations, facial dysmorphism"
79759,SysID_1627,16p11.2,protein-coding,ZNF668,"ID candidate genes","zinc finger protein 668",,0,,,,,,"Mendelian autosomal",recessive,,,0,1,"Developmental Disorder","Developmental Disorder",,0,"1 patient: failure to thrive, coloboma, brain atrophy, osteopenia, heart defect, global developmental delay, polysplenia, marked facial dysmorphism"
54882,SysID_1628,5q31.3,protein-coding,ANKHD1,"ID candidate genes","ankyrin repeat and KH domain containing 1",,0,,,,,,"Mendelian autosomal",dominant,,,0,1,"Developmental Disorder","Developmental Disorder",,0,"1 patient: failure to thrive, speech and language delay, microcephaly, short stature, IUGR, further anomalies"
57130,SysID_1629,19p13.11,protein-coding,ATP13A1,"ID candidate genes","ATPase type 13A1",,1,,,,,,"Mendelian autosomal",recessive,,,0,1,"Developmental Disorder","Developmental Disorder",,0,"1 patient: ID, ADHD; recurrent infections, dysmorphism, fingernail anomalies; plus missense variant in 1 patient with severe ID"
2329,SysID_1630,1q24.3,protein-coding,FMO4,"ID candidate genes","flavin containing monooxygenase 4",,0,,,,,,"Mendelian autosomal",recessive,,,0,1,"Developmental Disorder","Developmental Disorder",,0,"1 patient/family: ID, microcephaly, abnormal CNS myelination, neuropathy, scoliosis, ulnar claw"
79157,SysID_1631,17q25,protein-coding,MFSD11,"ID candidate genes","major facilitator superfamily domain containing 11",,0,,,,,,"Mendelian autosomal",recessive,,,0,1,"Developmental Disorder","Developmental Disorder",,0,"1 patient/family: ID, short stature, several anomalies"
56106,SysID_1633,5q31,protein-coding,PCDHGA10,"ID candidate genes","protocadherin gamma subfamily A, 10",,0,,,,,,"Mendelian autosomal",recessive,,,0,1,"Developmental Disorder","Developmental Disorder",,0,"2 patients/families: ID, microcephaly, dysmorphism, further anomalies"
129285,SysID_1634,2p16.3,protein-coding,PPP1R21,"ID candidate genes","protein phosphatase 1, regulatory subunit 21",,1,,,,,,"Mendelian autosomal",recessive,,,0,1,"Developmental Disorder","Developmental Disorder",,0,"1 patient/family: severe global developmental delay, hypotonia, recurrent infections, dysmorphism, hepatomegaly, abnormal CNS myelination"
9748,SysID_1635,10q24.33,protein-coding,SLK,"ID candidate genes","STE20-like kinase",,1,,,,,,"Mendelian autosomal",recessive,,,0,1,"Developmental Disorder","Developmental Disorder",,0,"1 patient: global developmental delay, failure to thrive, recurrent infections, hydrocephalus, cutis laxa, hepatomegaly, further anomalies"
282974,SysID_1636,10q26.3,protein-coding,STK32C,"ID candidate genes","serine/threonine kinase 32C",,1,,,,,,"Mendelian autosomal",recessive,,,0,1,"Developmental Disorder","Developmental Disorder",,0,"1 patient/family: global developmental delay, seizures, microcephaly, strabism, further anomalies"
57623,SysID_1637,8q24.22,protein-coding,ZFAT,"ID candidate genes","zinc finger and AT hook domain containing",,0,,,,,,"Mendelian autosomal",recessive,,,0,1,"Developmental Disorder","Developmental Disorder",,0,"1 patient/family: global developmental delay, hypotonia, IUGR, dysmorphism, skeletal anomalies"
9362,SysID_1638,14q11.2,protein-coding,CPNE6,"ID candidate genes","copine VI (neuronal)",,1,,,,,,"Mendelian autosomal",recessive,,,0,0,neurodegeneration,neurodegeneration,0,0,"1 patient/family: neurodegeneration, strabism, dysarthria, muscle weakness, hyporeflexia, white matter anomalies"
54800,SysID_1639,3q27.1,protein-coding,KLHL24,"ID candidate genes","kelch-like family member 24",,0,,,,,,"Mendelian autosomal",recessive,,,0,1,"Developmental Disorder","Developmental Disorder",,0,"1 patient: macrocephaly, hypotonia, nystagmus, dysmorphism, no info on ID but in an ID paper"
54800,SysID_1639,3q27.1,protein-coding,KLHL24,"ID candidate genes","kelch-like family member 24",,0,,,,,,"Mendelian autosomal",dominant,,,0,0,"EPIDERMOLYSIS BULLOSA SIMPLEX, GENERALIZED, WITH SCARRING AND HAIR LOSS; EBSSH","EPIDERMOLYSIS BULLOSA SIMPLEX, GENERALIZED, WITH SCARRING AND HAIR LOSS",617294,0,
9099,SysID_1640,11q23.3,protein-coding,USP2,"ID candidate genes","ubiquitin specific peptidase 2",,0,,,,,,"Mendelian autosomal",recessive,,,0,1,"Developmental Disorder","Developmental Disorder",,0,"1 patient/family: hypotonia, seizures, developmental delay, cryptorchidism, club feet"
84698,SysID_1641,12q14.1,protein-coding,CAPS2,"ID candidate genes","calcyphosine 2",,0,,,,,,"Mendelian autosomal",recessive,,,0,1,"Developmental Disorder","Developmental Disorder",,0,"1 patient/family: non-syndromic ID"
23179,SysID_1642,1q25.3,protein-coding,RGL1,"ID candidate genes","ral guanine nucleotide dissociation stimulator-like 1",,0,,,,,,"Mendelian autosomal",recessive,,,0,1,"Developmental Disorder","Developmental Disorder",,0,"1 patient/family: global developmental delay, seizures"
55079,SysID_1643,3p14.2,protein-coding,FEZF2,"ID candidate genes","FEZ family zinc finger 2",,0,,,,,,"Mendelian autosomal",recessive,,,0,1,"Developmental Disorder","Developmental Disorder",,0,"1 patient/family: global developmental delay, autistic behavior, brain atrophy, microcephaly, dystonia, spasticity, suspected Dandy-Walker malformation"
115703,SysID_1644,19q13.12,protein-coding,ARHGAP33,"ID candidate genes","Rho GTPase activating protein 33",,0,,,,,,"Mendelian autosomal",recessive,,,0,1,"Developmental Disorder","Developmental Disorder",,0,"1 patient/family: global developmental delay, seizures, microcephaly, dysmorphism"
256691,SysID_1645,9q21.12,protein-coding,MAMDC2,"ID candidate genes","MAM domain containing 2",,0,,,,,,"Mendelian autosomal",recessive,,,0,1,"Developmental Disorder","Developmental Disorder",,0,"1 patient/family: autistic behavior, ID, brachycephaly, microtia, dysmorphism"
646174,SysID_1646,16p13.3,protein-coding,C16orf90,"ID candidate genes","chromosome 16 open reading frame 90",,0,,,,,,"Mendelian autosomal",recessive,,,0,1,"Developmental Disorder","Developmental Disorder",,0,"1 patient/family: ID, hernia macrotia, hypertonia, cerebral anomalies, vitamin D deficiency"
55809,SysID_1647,6p21.1-p12.1,protein-coding,TRERF1,"ID candidate genes","transcriptional regulating factor 1",,0,,,,,,"Mendelian autosomal",recessive,,,0,1,"Developmental Disorder","Developmental Disorder",,0,"1 patient/family: global developmental delay, seizures, hydronephrosis, IUGR, white matter anomalies, dysmorphism, lactic acidosis"
57221,SysID_1648,6q23.3,protein-coding,ARFGEF3,"ID candidate genes","ARFGEF family member 3",,0,,,,,,"Mendelian autosomal",recessive,,,0,1,"Developmental Disorder","Developmental Disorder",,0,"1 patient/family: global developmental delay, hypotonia"
57700,SysID_1649,10q25.3,protein-coding,FAM160B1,"ID candidate genes","family with sequence similarity 160, member B1",,0,,,,,,"Mendelian autosomal",recessive,,,0,1,"Developmental Disorder","Developmental Disorder",,0,"1 patient/family: ID, dysmorphism"
7290,SysID_1650,22q11.21,protein-coding,HIRA,"ID candidate genes","histone cell cycle regulator",,0,,,,,,"Mendelian autosomal",recessive,,,0,1,"Developmental Disorder","Developmental Disorder",,1,"1 patient/family: global developmental delay, postnatal growth retardation, strabism, cryptorchidism, hirsutism, dysmorphism, scoliosis"
825,SysID_1652,15q15.1,protein-coding,CAPN3,"ID candidate genes","calpain 3",,0,,,,,,"Mendelian autosomal",recessive,,,0,1,"Developmental Disorder","Developmental Disorder",,0,"1 patient: ID, severe hyperlaxity of joints"
825,SysID_1652,15q15.1,protein-coding,CAPN3,"ID candidate genes","calpain 3",,0,,,,,,"Mendelian autosomal",recessive,,,0,0,"MUSCULAR DYSTROPHY, LIMB-GIRDLE, AUTOSOMAL RECESSIVE 1; LGMDR1","MUSCULAR DYSTROPHY, LIMB-GIRDLE",253600,0,
825,SysID_1652,15q15.1,protein-coding,CAPN3,"ID candidate genes","calpain 3",,0,,,,,,"Mendelian autosomal",dominant,,,0,0,"MUSCULAR DYSTROPHY, LIMB-GIRDLE, AUTOSOMAL DOMINANT 4; LGMDD4","MUSCULAR DYSTROPHY, LIMB-GIRDLE",618129,0,
22934,SysID_1654,2p11.2,protein-coding,RPIA,"ID candidate genes","ribose 5-phosphate isomerase A",,0,,,,,,"Mendelian autosomal",recessive,5,"E, G, H, M, T",1,1,"RIBOSE 5-PHOSPHATE ISOMERASE DEFICIENCY","RIBOSE 5-PHOSPHATE ISOMERASE DEFICIENCY",608611,0,"3 patients: psychomotor delay, hypotonia, nystagmus, visual impairment, spasticity, 2x seizures, 2x hearing loss, 2x regression"
7490,SysID_1655,11p13,protein-coding,WT1,"ID candidate genes","Wilms tumor 1",,0,,,,,,"Mendelian autosomal",dominant,,,0,1,Leukodystrophy,LEUKODYSTROPHY,,1,"MRI: hypomyelinating leukodystrophy, thin copus callosum, cerebellar atrophy, spasticity, ataxia, nephrotic syndrome, intersex disorder, early occurrence of Wilms' tumor and gonadoblastoma, 2x seizures, 2x deafness, 2x cognitive impairment and psychiatric disturbances; no info on segregation of mutations"
7490,SysID_1655,11p13,protein-coding,WT1,"ID candidate genes","Wilms tumor 1",,0,,,,,,"Mendelian autosomal",dominant,,,0,0,"DENYS-DRASH SYNDROME; DDS","DENYS-DRASH SYNDROME",194080,1,
7490,SysID_1655,11p13,protein-coding,WT1,"ID candidate genes","Wilms tumor 1",,0,,,,,,"Mendelian autosomal",dominant,,,0,0,"FRASIER SYNDROME","FRASIER SYNDROME",136680,1,
7490,SysID_1655,11p13,protein-coding,WT1,"ID candidate genes","Wilms tumor 1",,0,,,,,,"Mendelian autosomal",dominant,,,0,0,"NEPHROTIC SYNDROME, TYPE 4; NPHS4","NEPHROTIC SYNDROME",256370,1,
1349,SysID_1656,Xq21.1,protein-coding,COX7B,"ID candidate genes","cytochrome c oxidase subunit VIIb",,0,,,,,,"Mendelian X-linked","not sure",,,0,1,"LINEAR SKIN DEFECTS WITH MULTIPLE CONGENITAL ANOMALIES 2; LSDMCA2","LINEAR SKIN DEFECTS WITH MULTIPLE CONGENITAL ANOMALIES",300887,0,"2 girls: linear skin defects, short stature, microcephaly; 1x ID"
57505,SysID_1657,6p21.1,protein-coding,AARS2,"ID candidate genes","alanyl-tRNA synthetase 2, mitochondrial",,0,,,,,,"Mendelian autosomal",recessive,,,0,1,"LEUKOENCEPHALOPATHY, PROGRESSIVE, WITH OVARIAN FAILURE; LKENP","LEUKOENCEPHALOPATHY, PROGRESSIVE, WITH OVARIAN FAILURE",615889,0,"neurodegenerative disorder with onset usually in young adulthood, sometimes delayed development or learning difficulties in early childhood, neurologic decline, ataxia, spasticity, cognitive decline, dementia, MRI anomalies, females: premature ovarian failure"
57505,SysID_1657,6p21.1,protein-coding,AARS2,"ID candidate genes","alanyl-tRNA synthetase 2, mitochondrial",,0,,,,,,"Mendelian autosomal",recessive,,,0,1,"COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 8; COXPD8","COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY",614096,0,"cardiomyopathy and early lethality, sometimes CNS affected"
36,SysID_1658,10q26.13,protein-coding,ACADSB,"ID candidate genes","acyl-CoA dehydrogenase, short/branched chain",,0,,,,,,"Mendelian autosomal",recessive,,,0,1,"2-METHYLBUTYRYL-CoA DEHYDROGENASE DEFICIENCY","2-METHYLBUTYRYL-CoA DEHYDROGENASE DEFICIENCY",610006,0,"mostly asymptomatic, single cases with developmental delay"
38,SysID_1659,11q22.3,protein-coding,ACAT1,"ID candidate genes","acetyl-CoA acetyltransferase 1",,1,,,,,,"Mendelian autosomal",recessive,,,0,1,"ALPHA-METHYLACETOACETIC ACIDURIA","ALPHA-METHYLACETOACETIC ACIDURIA",203750,0,"normal development when treated"
9472,SysID_1660,14q12,protein-coding,AKAP6,"ID candidate genes","A kinase (PRKA) anchor protein 6",,0,,,,,,"Mendelian autosomal",dominant,,,0,1,"Developmental Disorder","Developmental Disorder",,0,"2 patients with de novo variants and ID"
4329,SysID_1661,14q24.3,protein-coding,ALDH6A1,"ID candidate genes","aldehyde dehydrogenase 6 family, member A1",,1,,,,,,"Mendelian autosomal",recessive,5,"B, H, L2, M",1,1,"METHYLMALONATE SEMIALDEHYDE DEHYDROGENASE DEFICIENCY; MMSDHD","METHYLMALONATE SEMIALDEHYDE DEHYDROGENASE DEFICIENCY",614105,0,"only few molecularly confirmed: normal development to severe delay; dystonia, microcephaly, MRI anomalies, biochemical anomalies; plus 1 individual: primary microcephaly, IQ67, microphthalmia, dysmorphism, neurological anomalies"
57017,SysID_1663,16q21,protein-coding,COQ9,"ID candidate genes","coenzyme Q9",,0,,,,,,"Mendelian autosomal",recessive,,,0,1,"COENZYME Q10 DEFICIENCY, PRIMARY, 5; COQ10D5","COENZYME Q10 DEFICIENCY, PRIMARY",614654,0,"2 patients from 2 families: poor feeding, lactic acidosis, seizures, MRI anomalies, early lethality"
